entity	label
"http://dbpedia.org/resource/Orpheum_Theater_(Flagstaff,_Arizona)"	"Orpheum Theater (Flagstaff, Arizona)"
"http://dbpedia.org/resource/Orpheum_Theater_(New_Orleans,_Louisiana)"	"Orpheum Theater (New Orleans, Louisiana)"
http://dbpedia.org/resource/Orpheum_Theater_(St._Louis)	Orpheum Theater (St. Louis)
http://dbpedia.org/resource/Orpheum_Theatre_(Boston)	Orpheum Theatre (Boston)
"http://dbpedia.org/resource/Orpheum_Theatre_(Champaign,_Illinois)"	"Orpheum Theatre (Champaign, Illinois)"
http://dbpedia.org/resource/Orpheum_Theatre_(Los_Angeles)	Orpheum Theatre (Los Angeles)
"http://dbpedia.org/resource/Orpheum_Theatre_(Madison,_Wisconsin)"	"Orpheum Theatre (Madison, Wisconsin)"
http://dbpedia.org/resource/Orpheum_Theatre_(Manhattan)	Orpheum Theatre (Manhattan)
"http://dbpedia.org/resource/Orpheum_Theatre_(New_Bedford,_Massachusetts)"	"Orpheum Theatre (New Bedford, Massachusetts)"
http://dbpedia.org/resource/Orpheum_Theatre_(Omaha)	Orpheum Theatre (Omaha)
"http://dbpedia.org/resource/Orpheum_Theatre_(Phoenix,_Arizona)"	"Orpheum Theatre (Phoenix, Arizona)"
http://dbpedia.org/resource/Orpheum_Theatre_(San_Francisco)	Orpheum Theatre (San Francisco)
"http://dbpedia.org/resource/Orpheum_Theatre_(Sioux_City,_Iowa)"	"Orpheum Theatre (Sioux City, Iowa)"
"http://dbpedia.org/resource/Orpheum_Theatre_(Wichita,_Kansas)"	"Orpheum Theatre (Wichita, Kansas)"
"http://dbpedia.org/resource/Osborne_Park,_New_South_Wales"	"Osborne Park, New South Wales"
"http://dbpedia.org/resource/Osiedle_Centrum,_BiaÅâystok"	"Osiedle Centrum, BiaÅâystok"
"http://dbpedia.org/resource/Osiedle_Piaski,_BiaÅâystok"	"Osiedle Piaski, BiaÅâystok"
"http://dbpedia.org/resource/Oslo,_Dodge_County,_Minnesota"	"Oslo, Dodge County, Minnesota"
"http://dbpedia.org/resource/Oslo,_Florida"	"Oslo, Florida"
"http://dbpedia.org/resource/Ostrovica,_Bosnia_and_Herzegovina"	"Ostrovica, Bosnia and Herzegovina"
"http://dbpedia.org/resource/Ostrovica,_Croatia"	"Ostrovica, Croatia"
"http://dbpedia.org/resource/Ostrovica,_Hrpelje‰ÛÒKozina"	"Ostrovica, Hrpelje‰ÛÒKozina"
http://dbpedia.org/resource/Ostrovica_(NiÅÁka_Banja)	Ostrovica (NiÅÁka Banja)
http://dbpedia.org/resource/Ostrovica_Castle	Ostrovica Castle
http://dbpedia.org/resource/Ostrovica_Fortress	Ostrovica Fortress
http://dbpedia.org/resource/Ostrvica_(castle)	Ostrvica (castle)
"http://dbpedia.org/resource/Outer_Ring_Road,_Hyderabad"	"Outer Ring Road, Hyderabad"
http://dbpedia.org/resource/Outer_Ring_Road_System	Outer Ring Road System
http://dbpedia.org/resource/Outpost_Islands	Outpost Islands
http://dbpedia.org/resource/Outremont_(electoral_district)	Outremont (electoral district)
http://dbpedia.org/resource/Outremont_(provincial_electoral_district)	Outremont (provincial electoral district)
http://dbpedia.org/resource/OuÌ©mÌ©_River	OuÌ©mÌ© River
http://dbpedia.org/resource/Ovcha_Kupel_Stadium	Ovcha Kupel Stadium
"http://dbpedia.org/resource/Ovington,_County_Durham"	"Ovington, County Durham"
"http://dbpedia.org/resource/Ovington,_Norfolk"	"Ovington, Norfolk"
"http://dbpedia.org/resource/Ovington,_Northumberland"	"Ovington, Northumberland"
http://dbpedia.org/resource/Owston_Ferry	Owston Ferry
"http://dbpedia.org/resource/Oxley,_New_South_Wales"	"Oxley, New South Wales"
"http://dbpedia.org/resource/Oxley,_Victoria"	"Oxley, Victoria"
"http://dbpedia.org/resource/Oxley,_Wolverhampton"	"Oxley, Wolverhampton"
http://dbpedia.org/resource/Oxley_Highway	Oxley Highway
http://dbpedia.org/resource/Pablo_Ocampo_Street	Pablo Ocampo Street
http://dbpedia.org/resource/Pachakutiq_(Arequipa-Moquegua)	Pachakutiq (Arequipa-Moquegua)
http://dbpedia.org/resource/Pachakutiq_(Cusco)	Pachakutiq (Cusco)
http://dbpedia.org/resource/Pachakutiq_(Puno)	Pachakutiq (Puno)
http://dbpedia.org/resource/Pacifico_Yokohama	Pacifico Yokohama
http://dbpedia.org/resource/Pagal-e_Garab	Pagal-e Garab
http://dbpedia.org/resource/Pagoi	Pagoi
http://dbpedia.org/resource/Pahlavi_dynasty	Pahlavi dynasty
http://dbpedia.org/resource/Pala_dynasty_(Kamarupa)	Pala dynasty (Kamarupa)
http://dbpedia.org/resource/Palais_des_Sports_(KintÌ©lÌ©)	Palais des Sports (KintÌ©lÌ©)
http://dbpedia.org/resource/Palais_des_Sports_(Paris)	Palais des Sports (Paris)
http://dbpedia.org/resource/Palais_des_Sports_Maurice_Thorez	Palais des Sports Maurice Thorez
http://dbpedia.org/resource/Palais_des_Sports_de_Beaublanc	Palais des Sports de Beaublanc
http://dbpedia.org/resource/Palais_des_Sports_de_Pau	Palais des Sports de Pau
http://dbpedia.org/resource/Palais_des_sports_de_Marseille	Palais des sports de Marseille
"http://dbpedia.org/resource/Palanca,_é÷tefan_Vod€Ä"	"Palanca, é÷tefan Vod€Ä"
http://dbpedia.org/resource/Palanca_River	Palanca River
http://dbpedia.org/resource/Palanpur_Agency	Palanpur Agency
http://dbpedia.org/resource/Palatinate-Neuburg	Palatinate-Neuburg
"http://dbpedia.org/resource/Palazzo_Aldrovandi,_Bologna"	"Palazzo Aldrovandi, Bologna"
"http://dbpedia.org/resource/Palenque,_ColÌ_n"	"Palenque, ColÌ_n"
http://dbpedia.org/resource/Palenque_Canton	Palenque Canton
"http://dbpedia.org/resource/Palgrave,_Ontario"	"Palgrave, Ontario"
"http://dbpedia.org/resource/Palgrave,_Suffolk"	"Palgrave, Suffolk"
"http://dbpedia.org/resource/Pali,_Hardoi"	"Pali, Hardoi"
"http://dbpedia.org/resource/Pali,_Haryana"	"Pali, Haryana"
"http://dbpedia.org/resource/Pali,_Lalitpur"	"Pali, Lalitpur"
"http://dbpedia.org/resource/Pali,_Nepal"	"Pali, Nepal"
"http://dbpedia.org/resource/Pali,_Umaria"	"Pali, Umaria"
http://dbpedia.org/resource/Pali_Dome	Pali Dome
"http://dbpedia.org/resource/Palilula,_Bulgaria"	"Palilula, Bulgaria"
"http://dbpedia.org/resource/Palilula,_NiÅÁ"	"Palilula, NiÅÁ"
http://dbpedia.org/resource/Palilula_(Svrljig)	Palilula (Svrljig)
"http://dbpedia.org/resource/Palisade,_Saskatchewan"	"Palisade, Saskatchewan"
http://dbpedia.org/resource/Palisade_Avenue_(Hudson_Palisades)	Palisade Avenue (Hudson Palisades)
http://dbpedia.org/resource/Palisade_Glacier	Palisade Glacier
http://dbpedia.org/resource/Palisades_(California_Sierra)	Palisades (California Sierra)
http://dbpedia.org/resource/Palisades_Dam	Palisades Dam
http://dbpedia.org/resource/Palisades_Nuclear_Generating_Station	Palisades Nuclear Generating Station
"http://dbpedia.org/resource/Palliser,_Calgary"	"Palliser, Calgary"
http://dbpedia.org/resource/Palliser_(Saskatchewan_electoral_district)	Palliser (Saskatchewan electoral district)
http://dbpedia.org/resource/Palliser_Pass	Palliser Pass
"http://dbpedia.org/resource/Palo,_Minnesota"	"Palo, Minnesota"
"http://dbpedia.org/resource/Palo,_Saskatchewan"	"Palo, Saskatchewan"
"http://dbpedia.org/resource/Palo_Alto,_Aguascalientes"	"Palo Alto, Aguascalientes"
"http://dbpedia.org/resource/Palo_Alto,_Mississippi"	"Palo Alto, Mississippi"
"http://dbpedia.org/resource/Palo_Alto,_Texas"	"Palo Alto, Texas"
"http://dbpedia.org/resource/Palo_Alto,_Virginia"	"Palo Alto, Virginia"
http://dbpedia.org/resource/Palomares_del_RÌ_o	Palomares del RÌ_o
"http://dbpedia.org/resource/Pancake,_West_Virginia"	"Pancake, West Virginia"
"http://dbpedia.org/resource/Pandan,_Angeles"	"Pandan, Angeles"
"http://dbpedia.org/resource/Pandi,_Cundinamarca"	"Pandi, Cundinamarca"
http://dbpedia.org/resource/Panglao_Island	Panglao Island
http://dbpedia.org/resource/Panna_National_Park	Panna National Park
"http://dbpedia.org/resource/Pantages_Theater_(Tacoma,_Washington)"	"Pantages Theater (Tacoma, Washington)"
http://dbpedia.org/resource/Pantages_Theatre_(Hollywood)	Pantages Theatre (Hollywood)
http://dbpedia.org/resource/Pantages_Theatre_(Minneapolis)	Pantages Theatre (Minneapolis)
http://dbpedia.org/resource/Pantages_Theatre_(Vancouver)	Pantages Theatre (Vancouver)
"http://dbpedia.org/resource/Pantelimon,_Constané_a"	"Pantelimon, Constané_a"
http://dbpedia.org/resource/Parabelsky_District	Parabelsky District
http://dbpedia.org/resource/Paracatu_River	Paracatu River
"http://dbpedia.org/resource/Parade_House,_Monmouth"	"Parade House, Monmouth"
http://dbpedia.org/resource/Parade_Park_Maintenance_Building	Parade Park Maintenance Building
"http://dbpedia.org/resource/Parang,_Camarines_Norte"	"Parang, Camarines Norte"
"http://dbpedia.org/resource/Paraskevi,_Achaea"	"Paraskevi, Achaea"
"http://dbpedia.org/resource/Paraskevi,_Grevena"	"Paraskevi, Grevena"
http://dbpedia.org/resource/Park_Range_(Nevada)	Park Range (Nevada)
"http://dbpedia.org/resource/Parmelia,_Western_Australia"	"Parmelia, Western Australia"
"http://dbpedia.org/resource/Parvan,_Iran"	"Parvan, Iran"
http://dbpedia.org/resource/Paseo_de_Roxas	Paseo de Roxas
http://dbpedia.org/resource/Pasha_River	Pasha River
"http://dbpedia.org/resource/Pasil,_Iran"	"Pasil, Iran"
"http://dbpedia.org/resource/Paterson,_Eastern_Cape"	"Paterson, Eastern Cape"
"http://dbpedia.org/resource/Paterson,_Washington"	"Paterson, Washington"
http://dbpedia.org/resource/Patil	Patil
"http://dbpedia.org/resource/Patola,_Helsinki"	"Patola, Helsinki"
http://dbpedia.org/resource/Patras	Patras
"http://dbpedia.org/resource/Patterson_Township,_Darke_County,_Ohio"	"Patterson Township, Darke County, Ohio"
"http://dbpedia.org/resource/Patterson_Township,_Greene_County,_Illinois"	"Patterson Township, Greene County, Illinois"
"http://dbpedia.org/resource/Patton,_California"	"Patton, California"
"http://dbpedia.org/resource/Patton,_Illinois"	"Patton, Illinois"
"http://dbpedia.org/resource/Patton,_Indiana"	"Patton, Indiana"
"http://dbpedia.org/resource/Patton,_Shropshire"	"Patton, Shropshire"
"http://dbpedia.org/resource/Patton,_West_Virginia"	"Patton, West Virginia"
http://dbpedia.org/resource/Patton_Bluff	Patton Bluff
"http://dbpedia.org/resource/Patton_Bridge_(Auburn,_Washington)"	"Patton Bridge (Auburn, Washington)"
http://dbpedia.org/resource/Patton_Building	Patton Building
http://dbpedia.org/resource/Patton_Glacier	Patton Glacier
http://dbpedia.org/resource/Patton_Historic_District	Patton Historic District
http://dbpedia.org/resource/Patton_Park_(Detroit)	Patton Park (Detroit)
"http://dbpedia.org/resource/Patton_Township,_Ford_County,_Illinois"	"Patton Township, Ford County, Illinois"
http://dbpedia.org/resource/Pavilion_Theatre_(Bournemouth)	Pavilion Theatre (Bournemouth)
http://dbpedia.org/resource/Pay-e_Borj	Pay-e Borj
http://dbpedia.org/resource/Pay-e_Rah	Pay-e Rah
"http://dbpedia.org/resource/Peake,_South_Australia"	"Peake, South Australia"
http://dbpedia.org/resource/Pearl_Street_Schoolhouse	Pearl Street Schoolhouse
http://dbpedia.org/resource/Pec_(DomaÅ_lice_District)	Pec (DomaÅ_lice District)
http://dbpedia.org/resource/Pec_pod_Sn€_Å_kou	Pec pod Sn€_Å_kou
http://dbpedia.org/resource/Pedernales_Falls_State_Park	Pedernales Falls State Park
http://dbpedia.org/resource/Pegnitz_(town)	Pegnitz (town)
"http://dbpedia.org/resource/Pejibaye_(Town),_Costa_Rica"	"Pejibaye (Town), Costa Rica"
http://dbpedia.org/resource/Pejibaye_River	Pejibaye River
http://dbpedia.org/resource/Pelt-e_Kalleh_Sar	Pelt-e Kalleh Sar
"http://dbpedia.org/resource/Pelton,_New_South_Wales"	"Pelton, New South Wales"
http://dbpedia.org/resource/Pendle_Hippodrome_Theatre	Pendle Hippodrome Theatre
"http://dbpedia.org/resource/Penfield,_Illinois"	"Penfield, Illinois"
"http://dbpedia.org/resource/Penfield,_Pennsylvania"	"Penfield, Pennsylvania"
"http://dbpedia.org/resource/Penfield,_South_Australia"	"Penfield, South Australia"
"http://dbpedia.org/resource/Penfield_Gardens,_South_Australia"	"Penfield Gardens, South Australia"
http://dbpedia.org/resource/Penfield_Reef_Light	Penfield Reef Light
"http://dbpedia.org/resource/Penfield_Township,_Lorain_County,_Ohio"	"Penfield Township, Lorain County, Ohio"
"http://dbpedia.org/resource/Penlee_Point,_Mousehole"	"Penlee Point, Mousehole"
http://dbpedia.org/resource/Pennsylvania_Academy_of_the_Fine_Arts	Pennsylvania Academy of the Fine Arts
"http://dbpedia.org/resource/Pennsylvania_Railroad_Station_(Fort_Wayne,_Indiana)"	"Pennsylvania Railroad Station (Fort Wayne, Indiana)"
"http://dbpedia.org/resource/Pentland,_California"	"Pentland, California"
"http://dbpedia.org/resource/Pentland,_Queensland"	"Pentland, Queensland"
http://dbpedia.org/resource/Pentridge	Pentridge
http://dbpedia.org/resource/People's_Socialist_Republic_of_Albania	People's Socialist Republic of Albania
"http://dbpedia.org/resource/Perico,_Cuba"	"Perico, Cuba"
http://dbpedia.org/resource/Peristeri	Peristeri
"http://dbpedia.org/resource/Peristeri,_Elis"	"Peristeri, Elis"
"http://dbpedia.org/resource/Peristeri,_Kilkis"	"Peristeri, Kilkis"
http://dbpedia.org/resource/Perito_Moreno_National_Park	Perito Moreno National Park
"http://dbpedia.org/resource/Perks,_Illinois"	"Perks, Illinois"
http://dbpedia.org/resource/Perm_Krai	Perm Krai
http://dbpedia.org/resource/Perth_Entertainment_Centre	Perth Entertainment Centre
http://dbpedia.org/resource/Peter_Richards_Islands	Peter Richards Islands
http://dbpedia.org/resource/Petrov_(Blansko_District)	Petrov (Blansko District)
http://dbpedia.org/resource/Petrov_(HodonÌ_n_District)	Petrov (HodonÌ_n District)
http://dbpedia.org/resource/Petrov_(Prague-West_District)	Petrov (Prague-West District)
http://dbpedia.org/resource/Petrov_nad_Desnou	Petrov nad Desnou
http://dbpedia.org/resource/Petsamo_Province	Petsamo Province
http://dbpedia.org/resource/Peyrusse-Massas	Peyrusse-Massas
http://dbpedia.org/resource/PeÌ±a_MontaÌ±esa	PeÌ±a MontaÌ±esa
http://dbpedia.org/resource/PeÌ±a_de_los_Enamorados	PeÌ±a de los Enamorados
"http://dbpedia.org/resource/Pfaffenhofen,_Baden-WÌ_rttemberg"	"Pfaffenhofen, Baden-WÌ_rttemberg"
"http://dbpedia.org/resource/Pfaffenhofen,_Tyrol"	"Pfaffenhofen, Tyrol"
http://dbpedia.org/resource/Pfaffenhofen_an_der_Glonn	Pfaffenhofen an der Glonn
http://dbpedia.org/resource/Pfaffenhofen_an_der_Ilm	Pfaffenhofen an der Ilm
http://dbpedia.org/resource/Pfaffenhofen_an_der_Roth	Pfaffenhofen an der Roth
http://dbpedia.org/resource/Pfaffenhoffen	Pfaffenhoffen
"http://dbpedia.org/resource/Pfeiffer,_Arkansas"	"Pfeiffer, Arkansas"
"http://dbpedia.org/resource/PfÌ_ffikon,_ZÌ_rich"	"PfÌ_ffikon, ZÌ_rich"
http://dbpedia.org/resource/PfÌ_ffikon_District	PfÌ_ffikon District
http://dbpedia.org/resource/Philbrook_Farm_Inn	Philbrook Farm Inn
"http://dbpedia.org/resource/Piaski,_BiaÅâystok_County"	"Piaski, BiaÅâystok County"
"http://dbpedia.org/resource/Piaski,_Cz€ªstochowa_County"	"Piaski, Cz€ªstochowa County"
"http://dbpedia.org/resource/Piaski,_Garwolin_County"	"Piaski, Garwolin County"
"http://dbpedia.org/resource/Piaski,_Gmina_GrabÌ_w"	"Piaski, Gmina GrabÌ_w"
"http://dbpedia.org/resource/Piaski,_Gmina_JedliÅãsk"	"Piaski, Gmina JedliÅãsk"
"http://dbpedia.org/resource/Piaski,_Gmina_Konopnica"	"Piaski, Gmina Konopnica"
"http://dbpedia.org/resource/Piaski,_Gmina_LututÌ_w"	"Piaski, Gmina LututÌ_w"
"http://dbpedia.org/resource/Piaski,_Gmina_Szadek"	"Piaski, Gmina Szadek"
"http://dbpedia.org/resource/Piaski,_Gmina_WieluÅã"	"Piaski, Gmina WieluÅã"
"http://dbpedia.org/resource/Piaski,_Gmina_ZduÅãska_Wola"	"Piaski, Gmina ZduÅãska Wola"
"http://dbpedia.org/resource/Piaski,_Gmina_Å_winice_Warckie"	"Piaski, Gmina Å_winice Warckie"
"http://dbpedia.org/resource/Piaski,_Gniezno_County"	"Piaski, Gniezno County"
"http://dbpedia.org/resource/Piaski,_GostyÅã_County"	"Piaski, GostyÅã County"
"http://dbpedia.org/resource/Piaski,_Grudzi€Édz_County"	"Piaski, Grudzi€Édz County"
"http://dbpedia.org/resource/Piaski,_IÅâawa_County"	"Piaski, IÅâawa County"
"http://dbpedia.org/resource/Piaski,_J€ªdrzejÌ_w_County"	"Piaski, J€ªdrzejÌ_w County"
"http://dbpedia.org/resource/Piaski,_Kielce_County"	"Piaski, Kielce County"
"http://dbpedia.org/resource/Piaski,_Konin_County"	"Piaski, Konin County"
"http://dbpedia.org/resource/Piaski,_KoÅãskie_County"	"Piaski, KoÅãskie County"
"http://dbpedia.org/resource/Piaski,_Krotoszyn_County"	"Piaski, Krotoszyn County"
"http://dbpedia.org/resource/Piaski,_K€ªpno_County"	"Piaski, K€ªpno County"
"http://dbpedia.org/resource/Piaski,_Lesser_Poland_Voivodeship"	"Piaski, Lesser Poland Voivodeship"
"http://dbpedia.org/resource/Piaski,_Lubusz_Voivodeship"	"Piaski, Lubusz Voivodeship"
"http://dbpedia.org/resource/Piaski,_Nowy_TomyÅ_l_County"	"Piaski, Nowy TomyÅ_l County"
"http://dbpedia.org/resource/Piaski,_Opole_Voivodeship"	"Piaski, Opole Voivodeship"
"http://dbpedia.org/resource/Piaski,_PiotrkÌ_w_County"	"Piaski, PiotrkÌ_w County"
"http://dbpedia.org/resource/Piaski,_Pisz_County"	"Piaski, Pisz County"
"http://dbpedia.org/resource/Piaski,_Podkarpackie_Voivodeship"	"Piaski, Podkarpackie Voivodeship"
"http://dbpedia.org/resource/Piaski,_Pomeranian_Voivodeship"	"Piaski, Pomeranian Voivodeship"
"http://dbpedia.org/resource/Piaski,_PÅâock_County"	"Piaski, PÅâock County"
"http://dbpedia.org/resource/Piaski,_Radomsko_County"	"Piaski, Radomsko County"
"http://dbpedia.org/resource/Piaski,_Rawicz_County"	"Piaski, Rawicz County"
"http://dbpedia.org/resource/Piaski,_Sierpc_County"	"Piaski, Sierpc County"
"http://dbpedia.org/resource/Piaski,_Szczecinek_County"	"Piaski, Szczecinek County"
"http://dbpedia.org/resource/Piaski,_WoÅâomin_County"	"Piaski, WoÅâomin County"
"http://dbpedia.org/resource/Piaski,_WÅâocÅâawek_County"	"Piaski, WÅâocÅâawek County"
"http://dbpedia.org/resource/Piaski,_WÅâodawa_County"	"Piaski, WÅâodawa County"
"http://dbpedia.org/resource/Piaski,_ÅÅobez_County"	"Piaski, ÅÅobez County"
"http://dbpedia.org/resource/Piaski,_ÅÅowicz_County"	"Piaski, ÅÅowicz County"
"http://dbpedia.org/resource/Piaski,_ÅÅukÌ_w_County"	"Piaski, ÅÅukÌ_w County"
"http://dbpedia.org/resource/Piaski,_Å_wiecie_County"	"Piaski, Å_wiecie County"
http://dbpedia.org/resource/Piaski_Bankowe	Piaski Bankowe
http://dbpedia.org/resource/Piaski_Szlacheckie	Piaski Szlacheckie
http://dbpedia.org/resource/Pichi_Damas_River	Pichi Damas River
"http://dbpedia.org/resource/Pickwick,_Minnesota"	"Pickwick, Minnesota"
"http://dbpedia.org/resource/Pickwick_(West_Whiteland_Township,_Pennsylvania)"	"Pickwick (West Whiteland Township, Pennsylvania)"
"http://dbpedia.org/resource/Pickwick_Dam,_Tennessee"	"Pickwick Dam, Tennessee"
http://dbpedia.org/resource/Pickwick_Lake	Pickwick Lake
http://dbpedia.org/resource/Pickwick_Landing_Dam	Pickwick Landing Dam
http://dbpedia.org/resource/Pickwick_Landing_State_Park	Pickwick Landing State Park
http://dbpedia.org/resource/Pickwick_Mill	Pickwick Mill
http://dbpedia.org/resource/Pickwick_Theatre	Pickwick Theatre
http://dbpedia.org/resource/Picpus_(Paris_MÌ©tro)	Picpus (Paris MÌ©tro)
http://dbpedia.org/resource/Pigeon_Point_Lighthouse	Pigeon Point Lighthouse
"http://dbpedia.org/resource/Pila,_Croatia"	"Pila, Croatia"
http://dbpedia.org/resource/Pila_(Karlovy_Vary_District)	Pila (Karlovy Vary District)
"http://dbpedia.org/resource/Pilgrim,_Kentucky"	"Pilgrim, Kentucky"
"http://dbpedia.org/resource/Pilgrim,_Michigan"	"Pilgrim, Michigan"
http://dbpedia.org/resource/Pilgrim_Baptist_Church	Pilgrim Baptist Church
"http://dbpedia.org/resource/Pilgrim_Baptist_Church_(Saint_Paul,_Minnesota)"	"Pilgrim Baptist Church (Saint Paul, Minnesota)"
http://dbpedia.org/resource/Pilgrim_Nuclear_Generating_Station	Pilgrim Nuclear Generating Station
"http://dbpedia.org/resource/Pima,_Burkina_Faso"	"Pima, Burkina Faso"
"http://dbpedia.org/resource/Pine_Creek,_Minnesota"	"Pine Creek, Minnesota"
"http://dbpedia.org/resource/Pine_Creek,_Northern_Territory"	"Pine Creek, Northern Territory"
"http://dbpedia.org/resource/Pine_Creek,_Wisconsin"	"Pine Creek, Wisconsin"
http://dbpedia.org/resource/Pine_Creek_(Allegheny_River)	Pine Creek (Allegheny River)
http://dbpedia.org/resource/Pine_Creek_(Canoe_Creek)	Pine Creek (Canoe Creek)
http://dbpedia.org/resource/Pine_Creek_(Huntington_Creek)	Pine Creek (Huntington Creek)
http://dbpedia.org/resource/Pine_Creek_(Pennsylvania)	Pine Creek (Pennsylvania)
http://dbpedia.org/resource/Pine_Creek_(Rock_River)	Pine Creek (Rock River)
http://dbpedia.org/resource/Pine_Creek_(Upper_Iowa_River)	Pine Creek (Upper Iowa River)
http://dbpedia.org/resource/Pine_Creek_Gristmill	Pine Creek Gristmill
"http://dbpedia.org/resource/Pinedale,_Alberta"	"Pinedale, Alberta"
"http://dbpedia.org/resource/Pinedale,_Arizona"	"Pinedale, Arizona"
"http://dbpedia.org/resource/Pinedale,_California"	"Pinedale, California"
http://dbpedia.org/resource/Pinner_tube_station	Pinner tube station
http://dbpedia.org/resource/PiotrkÌ_w_Drugi	PiotrkÌ_w Drugi
http://dbpedia.org/resource/PiotrkÌ_w_Kujawski	PiotrkÌ_w Kujawski
http://dbpedia.org/resource/PiotrkÌ_w_Pierwszy	PiotrkÌ_w Pierwszy
"http://dbpedia.org/resource/Pisano,_Piedmont"	"Pisano, Piedmont"
"http://dbpedia.org/resource/Pitogo,_Quezon"	"Pitogo, Quezon"
http://dbpedia.org/resource/Pix_Capri_Theatre	Pix Capri Theatre
http://dbpedia.org/resource/Piz_Bernina	Piz Bernina
http://dbpedia.org/resource/Place_Bonaventure	Place Bonaventure
http://dbpedia.org/resource/Place_Viger	Place Viger
"http://dbpedia.org/resource/Plan,_Aragon"	"Plan, Aragon"
"http://dbpedia.org/resource/Plan,_IsÌ¬re"	"Plan, IsÌ¬re"
http://dbpedia.org/resource/Plant_City_High_School	Plant City High School
http://dbpedia.org/resource/Plaridel_Airport	Plaridel Airport
"http://dbpedia.org/resource/Platten,_Germany"	"Platten, Germany"
http://dbpedia.org/resource/Plaza_Fiesta_San_AgustÌ_n	Plaza Fiesta San AgustÌ_n
http://dbpedia.org/resource/Plch	Plch
http://dbpedia.org/resource/Podolia	Podolia
http://dbpedia.org/resource/Podolsk	Podolsk
http://dbpedia.org/resource/Podolsky_District	Podolsky District
"http://dbpedia.org/resource/Poi,_Pakistan"	"Poi, Pakistan"
"http://dbpedia.org/resource/Poi,_Ukhrul"	"Poi, Ukhrul"
"http://dbpedia.org/resource/Poing,_Bavaria"	"Poing, Bavaria"
"http://dbpedia.org/resource/Point_Turton,_South_Australia"	"Point Turton, South Australia"
http://dbpedia.org/resource/Point_Whidbey	Point Whidbey
http://dbpedia.org/resource/Polakowice	Polakowice
"http://dbpedia.org/resource/Polakowo,_ÅÅobez_County"	"Polakowo, ÅÅobez County"
http://dbpedia.org/resource/Pollock-Krasner_House_and_Study_Center	Pollock-Krasner House and Study Center
"http://dbpedia.org/resource/Pomona,_Namibia"	"Pomona, Namibia"
"http://dbpedia.org/resource/Pomona,_Washington"	"Pomona, Washington"
http://dbpedia.org/resource/Pomona_(North)_station	Pomona (North) station
http://dbpedia.org/resource/Pomona_railway_station	Pomona railway station
http://dbpedia.org/resource/Pomona_station_(California)	Pomona station (California)
"http://dbpedia.org/resource/Pompey's_Pillar,_Montana"	"Pompey's Pillar, Montana"
"http://dbpedia.org/resource/Pond,_California"	"Pond, California"
http://dbpedia.org/resource/Ponders_End_railway_station	Ponders End railway station
"http://dbpedia.org/resource/Pontevedra,_Buenos_Aires"	"Pontevedra, Buenos Aires"
http://dbpedia.org/resource/Porsche-Arena	Porsche-Arena
http://dbpedia.org/resource/Port-de-Piles	Port-de-Piles
http://dbpedia.org/resource/Port_Kembla_(seaport)	Port Kembla (seaport)
http://dbpedia.org/resource/Port_Kembla_North_railway_station	Port Kembla North railway station
http://dbpedia.org/resource/Port_Kembla_railway_station	Port Kembla railway station
http://dbpedia.org/resource/Port_Victoria_railway_station	Port Victoria railway station
http://dbpedia.org/resource/Port_of_Tilbury	Port of Tilbury
http://dbpedia.org/resource/Portales_Municipal_Airport	Portales Municipal Airport
http://dbpedia.org/resource/Porte_d'Auteuil_(Paris_MÌ©tro)	Porte d'Auteuil (Paris MÌ©tro)
http://dbpedia.org/resource/Poston_War_Relocation_Center	Poston War Relocation Center
http://dbpedia.org/resource/Poudre_Valley_Hospital	Poudre Valley Hospital
"http://dbpedia.org/resource/Powellton,_California"	"Powellton, California"
"http://dbpedia.org/resource/Poynette,_West_Virginia"	"Poynette, West Virginia"
"http://dbpedia.org/resource/Prairieville,_Alabama"	"Prairieville, Alabama"
"http://dbpedia.org/resource/Prairieville,_Texas"	"Prairieville, Texas"
http://dbpedia.org/resource/Pranburi_Forest_Park	Pranburi Forest Park
"http://dbpedia.org/resource/Prat,_CÌ«tes-d'Armor"	"Prat, CÌ«tes-d'Armor"
http://dbpedia.org/resource/Prat_Island	Prat Island
"http://dbpedia.org/resource/Prath,_Germany"	"Prath, Germany"
http://dbpedia.org/resource/Predator_(roller_coaster)	Predator (roller coaster)
http://dbpedia.org/resource/Priest_River_(Idaho)	Priest River (Idaho)
http://dbpedia.org/resource/Prince-Bishopric_of_Bamberg	Prince-Bishopric of Bamberg
http://dbpedia.org/resource/Princes_Park_(Dartford)	Princes Park (Dartford)
http://dbpedia.org/resource/Princes_Park_(stadium)	Princes Park (stadium)
http://dbpedia.org/resource/Principality_of_Albania	Principality of Albania
http://dbpedia.org/resource/Principality_of_Elba	Principality of Elba
http://dbpedia.org/resource/Principality_of_Reuss-Gera	Principality of Reuss-Gera
http://dbpedia.org/resource/Principality_of_Reuss-Greiz	Principality of Reuss-Greiz
http://dbpedia.org/resource/Principality_of_Samos	Principality of Samos
"http://dbpedia.org/resource/Proctor,_Kentucky"	"Proctor, Kentucky"
"http://dbpedia.org/resource/Proctor,_Oklahoma"	"Proctor, Oklahoma"
"http://dbpedia.org/resource/Proctor,_West_Virginia"	"Proctor, West Virginia"
http://dbpedia.org/resource/Proctor_(Martian_crater)	Proctor (Martian crater)
